TCGA_barcode	42MGBA	8MGBA	A172	AM38	CAS1	CCFSTTG1	DBTRG05MG	DKMG	GAMG	GB1	GMS10	GOS3	KALS1	KG1C	KNS42	KNS60	KNS81	KS1	LN18	LN229	M059K	SF126	SF295	SNU1105	SNU201	SNU466	SNU489	SNU626	T98G	U118MG	U251MG	U87MG	YH13	YKG1
TCGA-06-0645-01	0.547799644582179	0.533748030838415	0.53878109541254	0.461133523687161	0.609186367719668	0.583725550295751	0.58230459601799	0.585379474246201	0.54411177208876	0.521614109121653	0.548879441295719	0.563513171714238	0.578227679788165	0.561244144593349	0.563853669644732	0.506075971870988	0.570284077346564	0.498103177410626	0.527513052972905	0.552743076744949	0.512050220281698	0.530315656554339	0.516871028787355	0.576720044001233	0.630325140390468	0.588720885722902	0.595377310366847	0.599610866284053	0.529494475894716	0.501704641408381	0.581614994558503	0.507204965186114	0.547674536341113	0.595380927864196
TCGA-06-0646-01	0.535848099908363	0.542013035718828	0.549481814605225	0.462043466222544	0.618225806815674	0.576668280808316	0.584552829089066	0.585882302560702	0.5445930248508	0.525032176993453	0.550992139406988	0.580185519848042	0.571256586959749	0.57566618612549	0.583627212973937	0.513908659769674	0.586741508743974	0.504786035552229	0.529542066866796	0.556255254487914	0.504561604851971	0.52350827784417	0.521580036706574	0.587953047935132	0.653619267698474	0.591941701726711	0.604136825374306	0.629437096883955	0.536845562011759	0.51677744839583	0.598882834313643	0.525518799741282	0.545663800618532	0.599891071799628
TCGA-06-0649-01	0.527733094128947	0.548535780938411	0.529135129318007	0.460777991191333	0.611745363869658	0.558198533963748	0.592037717357601	0.593094034975797	0.52806503308546	0.522669486004766	0.53821578151569	0.579768746287226	0.556718310637964	0.55799515340219	0.593200814103298	0.515570677350214	0.590889083245683	0.491410916092976	0.524286106710387	0.553692960882079	0.503265289407351	0.518310329309531	0.514090230519052	0.574780168428918	0.654257147189797	0.573603013106121	0.606771179474617	0.625154489289159	0.518451391525128	0.507015456315893	0.606374928089603	0.51709875290299	0.541594275921879	0.598421390009592
TCGA-06-0686-01	0.514447299344413	0.50917607065616	0.517017171666122	0.444676194521549	0.585516061298873	0.54985705912932	0.560127530461201	0.554307570232317	0.516855284560217	0.499405926568996	0.517406704950271	0.53348988108879	0.541861417201612	0.539081846164159	0.528638283085868	0.47823456736866	0.541420359601267	0.482524342366827	0.514617198110531	0.535241483420868	0.48437430883569	0.493760438112607	0.491016303679931	0.556557857037766	0.60152932768927	0.584260861049665	0.56616554715244	0.5676604316602	0.499790588670275	0.480558358753101	0.555163420471243	0.489657586890342	0.525852768189635	0.568480708148603
TCGA-06-0743-01	0.543025478557264	0.558527871836921	0.545489219459059	0.463326200008234	0.629284464978302	0.569920848950888	0.585774410693411	0.598788900782575	0.536969378790286	0.543304534944777	0.563984386583405	0.596142574480871	0.579528549475953	0.577567957530845	0.585864872992127	0.524761405714627	0.597078298889682	0.505712540801352	0.53504152966075	0.544161335232506	0.511629910807195	0.527062625913803	0.512742444387276	0.578988266302437	0.658108558835251	0.58442797620846	0.608845717859432	0.635277068247587	0.53274377756006	0.519180492127804	0.61429080360277	0.529858932873827	0.547369137200735	0.600887667309827
TCGA-06-0744-01	0.545954995006565	0.549035940923467	0.54256686769832	0.474215883590099	0.624650314092297	0.576659331540628	0.57367699901508	0.598945424006876	0.539893226935997	0.538988716711268	0.564554608235446	0.585190335974749	0.583993931096557	0.586343771004257	0.592534594590935	0.507385523955209	0.584024935742974	0.515086199481113	0.537693637412307	0.553743608968187	0.512236596189263	0.521898309839559	0.514456548378839	0.58332094992851	0.646228276057329	0.59887210596324	0.60197544222059	0.60647181923222	0.533029259524484	0.533286757473296	0.609757861616381	0.526226038038866	0.548617017266747	0.602993163132494
TCGA-06-0745-01	0.52932374836863	0.526264021145387	0.534768161220682	0.452568077511332	0.612693648816656	0.572040546547823	0.576667090462583	0.579505116049417	0.527098913216181	0.519189520481708	0.548637056517037	0.551563964785576	0.564215857729238	0.560339284628011	0.552591644380404	0.499451799057283	0.575101111472255	0.49948763932114	0.534643390506782	0.555690509087458	0.51033701551276	0.517361001373969	0.507460483683633	0.574459243987826	0.632126867149514	0.588779511521062	0.593741449018753	0.605269109324075	0.533712202088914	0.498705611195192	0.584010332914764	0.50889952774073	0.53170224147488	0.592704239971063
TCGA-06-0747-01	0.572730541233574	0.575291564990712	0.575997389628545	0.501527530485018	0.648501375923461	0.600268832959923	0.621870700395387	0.618921296148561	0.574420106934361	0.566462819871043	0.597216815812192	0.624465537783238	0.617815571804802	0.612730091700348	0.617229327105844	0.548672195157636	0.629170039997242	0.529673233741043	0.561728467994576	0.588421146863281	0.543782488403476	0.559810959583336	0.551401946217807	0.611908458202353	0.685539233499518	0.616508445490387	0.639880383799383	0.653913085471704	0.565999704214548	0.560170906372275	0.652098827565678	0.559637981601149	0.573310833108842	0.632642997912551
TCGA-06-0749-01	0.445318561299718	0.462107755985248	0.456337206434081	0.388257856053712	0.515855355966504	0.480489112570715	0.5015256427775	0.488612832043153	0.454357325771146	0.437315989542331	0.458494683058168	0.499690511902144	0.475685915284531	0.4905925322518	0.502549639626389	0.427488630849177	0.488243473871783	0.421002819669853	0.445651196071845	0.466314088342192	0.417480968968375	0.426379136960916	0.422286856457125	0.487592698254594	0.548148270952268	0.51012110030523	0.510600907075287	0.545555414044602	0.443029036878533	0.420816930515425	0.510764827514668	0.431540367998293	0.453692052656458	0.515178137663775
TCGA-06-0750-01	0.554739964120859	0.542521946260674	0.55905446166231	0.463946961592618	0.63692058891849	0.595118077610653	0.594679124394959	0.608602158363305	0.544367691510795	0.537628634026499	0.576182265170388	0.594671713931236	0.587795425289326	0.582714975026905	0.584856440814161	0.520290541371771	0.599058720548232	0.519903209770186	0.537197687453862	0.565304201486806	0.518184738917166	0.536060921327742	0.526376575570251	0.596504347016837	0.663756770988372	0.614297548957549	0.612432044622861	0.647846097890072	0.555860846771037	0.526495002139771	0.605441163545578	0.529397026297244	0.561788767689887	0.615069049708165
TCGA-06-0878-01	0.559111406488329	0.57518256601352	0.571019294008291	0.490718246062347	0.63937970870018	0.604070313059355	0.614473897716888	0.622202416312475	0.569646597121806	0.550721332933677	0.592597888447203	0.601735278417719	0.604508595784344	0.592772593989872	0.60298553605897	0.53946440173001	0.620716437623043	0.52766898008678	0.555387922158859	0.577938156265299	0.544476817431547	0.550266642893529	0.540863762414697	0.611685381263438	0.677160161285659	0.609367831961208	0.632215681582719	0.651388358719616	0.559386490178158	0.547610154765324	0.629621410810946	0.561133731879607	0.579554782341979	0.619715594259453
TCGA-06-0882-01	0.499434732112791	0.529645099804042	0.511369244789966	0.460306463811863	0.584258217420529	0.526778516277409	0.564603380709101	0.55681442323917	0.515450050371204	0.499656718484309	0.534499534475961	0.552300947716216	0.542673184450928	0.563639952454981	0.560220198478991	0.483111951679507	0.556318702557092	0.481128458683216	0.506941246673584	0.523398091892555	0.478546165157859	0.484001512874163	0.477137308978137	0.545758078831659	0.617569706996904	0.568236875069438	0.577663295100839	0.588207416054999	0.491717186621994	0.504477545907038	0.573069411159438	0.494664226526751	0.514920888732858	0.572349195598378
TCGA-06-1804-01	0.506962791326452	0.5438388229591	0.507686972348272	0.448634615651675	0.577653663392485	0.535436871394803	0.558947415225048	0.574285682397713	0.508552413306596	0.505290440988268	0.538852223304295	0.572462507844785	0.546894673839367	0.546840441177424	0.563930729537545	0.496359821817089	0.565086127829557	0.479823498418922	0.501780088879261	0.524915547020547	0.477283445295849	0.488315238885704	0.482795988681121	0.541377197656129	0.629333609505895	0.552079336682581	0.574071294622509	0.608844546765236	0.495003146219646	0.4985063460539	0.586179344969006	0.497479556114875	0.516424334285961	0.5659350664062
TCGA-06-2557-01	0.535278365493102	0.541437453973175	0.527557719538392	0.459372752417441	0.599947355742664	0.567630865595006	0.564322884810504	0.577277046687698	0.520409271506639	0.529508911507536	0.556469269175492	0.577192922704407	0.563066444047776	0.557876088036939	0.561759431652611	0.493570805167017	0.573915800517499	0.50445379051352	0.532893475729791	0.550113676654129	0.506428477341125	0.510359553201049	0.497958411685661	0.564148175998911	0.628577107950834	0.590502417731504	0.588000568559898	0.607950738669393	0.530680985346093	0.505846516685035	0.593841094409903	0.498077470039727	0.533668578261016	0.588315797979435
TCGA-06-2558-01	0.511595740000025	0.512197553244043	0.505301836250433	0.443334812543162	0.573783196266126	0.54275680704847	0.557152184779921	0.555676501129505	0.513086446446827	0.488249978806525	0.51375693567075	0.530540118558266	0.535674604211271	0.534369621839374	0.540229448855991	0.477894304925929	0.542346195105475	0.476587650416729	0.500704966754385	0.530224453565628	0.481754110906609	0.489347592962757	0.485848075877388	0.548849600631913	0.601523205746743	0.564591931167437	0.56827973536864	0.5636205877514	0.491474746683109	0.481388647813758	0.549667498760303	0.485397158278717	0.5196594266364	0.567157205466084
TCGA-06-2559-01	0.558290878494962	0.544723458198621	0.553031924015612	0.478309442279129	0.632911838732411	0.600816910852188	0.589074420305924	0.603819008926667	0.549880248137484	0.536411191123586	0.565774346472399	0.583097189658967	0.585420154801566	0.582094582635459	0.582835089952003	0.517464113835596	0.597779540183322	0.514654781696559	0.537455052268391	0.569203496567829	0.527471818876449	0.532311907610304	0.528615505897326	0.60282434133236	0.654665511048532	0.599373126166898	0.613811270099638	0.62522723902813	0.545718241205349	0.529814402067197	0.60877069529829	0.537020949307784	0.562314307523144	0.608506694443576
TCGA-06-2561-01	0.5183854745626	0.547091925384839	0.528646850624419	0.470232919381645	0.596168201397645	0.545676361811006	0.584255711075708	0.582669877775562	0.524706081491071	0.526748179218144	0.537437968981569	0.575889607553591	0.560394606030368	0.571246479282719	0.588559688843162	0.504442110784592	0.576126949156337	0.495733043881086	0.518937572356054	0.551589463309824	0.494195280003059	0.504168827504326	0.506301695974757	0.558565260027389	0.630240382696166	0.577092755402301	0.581155785977169	0.601975026061641	0.50780410109405	0.510159258510344	0.593335722307954	0.520515181158517	0.53132363387246	0.591936997813118
TCGA-06-2562-01	0.571246778213959	0.579422110291897	0.575994809791049	0.509122921953602	0.654351627802277	0.59564455102278	0.627486452176442	0.62076043259137	0.582919744795937	0.561574060508264	0.592648175947875	0.59487829579729	0.607077919625495	0.617613371944966	0.600004610098921	0.547724209815044	0.618319955532814	0.526509562180839	0.564171251228129	0.581756871037739	0.541148174572191	0.550342179472334	0.539690906955375	0.612270699585218	0.680318305140518	0.624238883829684	0.635956927073509	0.63581329513748	0.560127908254878	0.551742828888159	0.627383345384754	0.559923687674706	0.577221441226581	0.628362760356708
TCGA-06-2563-01	0.542082472602637	0.558426537458701	0.533768005072991	0.478464344109573	0.61102292480081	0.570521113096114	0.589150218544189	0.594452358750114	0.538970366691891	0.523856066603949	0.56275920518802	0.567118197853711	0.58103141394187	0.580006018214689	0.57893725813736	0.507572779153434	0.57533107619689	0.509175238669745	0.532382215708428	0.550358202076736	0.511415338748851	0.520097441038894	0.51732834559941	0.573588052470383	0.633694537089888	0.579197433223709	0.592831887909136	0.594656962264811	0.525656525734755	0.528647546051067	0.592834734864796	0.527225522703019	0.550474248924952	0.600467318836788
TCGA-06-2564-01	0.546703990306034	0.557330869297412	0.548251564502275	0.479877626620969	0.6289203690516	0.590373772602967	0.599459885856045	0.606780775907408	0.550922229651422	0.541712362419393	0.573871855209969	0.588759048319286	0.591038847146842	0.581325348079902	0.591147739482439	0.524172608126813	0.605666887318197	0.523440999139964	0.54524999209574	0.567342773900421	0.533047103068909	0.529976229976239	0.523357760494652	0.593137024538096	0.656469842954916	0.606088418665745	0.612677933522328	0.623770132187085	0.53547504170787	0.533344593462083	0.616383814134798	0.535195320279787	0.565120263850578	0.605770827966248
TCGA-06-2565-01	0.582343545411582	0.583800214366903	0.576358883618138	0.505256071314212	0.659011527591105	0.600625024224572	0.608462902706911	0.626705093549372	0.568787319294142	0.569004924472199	0.596310930929462	0.608494764533062	0.610811522849177	0.619088729007112	0.598681979725899	0.549011363084774	0.622482069259117	0.529533349169861	0.566301541735227	0.586977531595333	0.539258996335257	0.558358707390493	0.550778687108952	0.611788652447216	0.683860793974016	0.623768712578003	0.634934251988711	0.642601092650237	0.573541851325488	0.564581308319993	0.64264148976481	0.554709994797653	0.576792070431177	0.634440975423605
TCGA-06-2567-01	0.516929516874931	0.564371089285456	0.525559173788203	0.471865292251716	0.594069568129478	0.555072414986806	0.575810041366493	0.581739980866754	0.527870996065375	0.5296621772963	0.56804778438863	0.583119205088707	0.56694211988797	0.5670871584198	0.573632444228089	0.505407021498742	0.580688590797685	0.496002331447278	0.524607927238441	0.541041675501379	0.498042036304996	0.504942868119356	0.500072419327505	0.560258009180009	0.651078704975321	0.577689678043701	0.600146890865304	0.622321028460024	0.520013182943528	0.519078657326391	0.60096657738951	0.512548138731108	0.535600832571283	0.579105176766437
TCGA-06-2569-01	0.595268462450837	0.585383478645269	0.568230336094582	0.519131887639107	0.641512587474772	0.618509459512011	0.615898543497672	0.650584481584452	0.561737829889072	0.554110468094264	0.585165300227713	0.587160965111574	0.60866078807637	0.589880883420305	0.58163570225623	0.554687717830277	0.60406437483279	0.55124154581449	0.583394323623813	0.593315087155959	0.574826449303774	0.580121162403758	0.569139960278013	0.603638952057206	0.661523703751188	0.598761483718801	0.629216478276218	0.584214899762774	0.573820986616741	0.566159487127838	0.613968092561822	0.539374358610439	0.616523146566114	0.627437465167343
TCGA-06-2570-01	0.521913586408527	0.515932879418762	0.510640105283039	0.456607814836624	0.581731401200464	0.550986177848394	0.5553151158182	0.563005808214346	0.515657176349338	0.508005966645034	0.521627027414291	0.534852202973721	0.549392815979562	0.543000554756436	0.548043420000249	0.4878378103808	0.545430251609568	0.490694884668296	0.512347024818188	0.545695368623575	0.490584052780005	0.499383377731198	0.490950827434845	0.552692827775154	0.60257460755946	0.572595847980066	0.567240861230708	0.562849557683203	0.499208631334906	0.498293951587754	0.564401071893201	0.496929432905553	0.520582200447877	0.564941384941276
TCGA-06-5408-01	0.556391771159814	0.562956278674545	0.54989704373844	0.472127680677496	0.630506314959626	0.594940728155922	0.619281574090925	0.608500361092501	0.563716664107354	0.541136050163755	0.577143454991676	0.586801204476871	0.594480028106153	0.581704863228068	0.59390763345093	0.531762630092347	0.604155948963193	0.512196983070451	0.545551332412137	0.574708438823035	0.524252229787855	0.54200406190573	0.535484821354936	0.593239835308211	0.663649721011017	0.592991633498863	0.620690500803491	0.630411871680792	0.544523793307582	0.52862706517517	0.610910116679542	0.534295840976331	0.570489288824859	0.618804818667536
TCGA-06-5411-01	0.456960450672196	0.465968921093079	0.470806754595645	0.410557918088416	0.531010414442654	0.481165528819912	0.517678297340757	0.498880838986605	0.470935478634114	0.439189749275644	0.465776929837598	0.489155839954662	0.485470185321999	0.49889765479582	0.496835220108991	0.42989986254203	0.489315312138258	0.422656837877692	0.461506230195291	0.476151249426167	0.430424053019449	0.434112595618177	0.43569959033487	0.497678157294085	0.550397777489632	0.514586223357581	0.515610028006004	0.514665683470814	0.443376508806733	0.437553615341687	0.504640050570565	0.44254017035199	0.463707577336907	0.522310870612882
