TCGA_barcode	GI1	H4	HS683	NMCG1	SNU738	SW1088	SW1783	TM31
TCGA-E1-A7Z2-01	0.490900235061883	0.518769792931521	0.48959374689741	0.511603660527183	0.487756847339671	0.488406574517002	0.495248371646365	0.498276015992295
TCGA-E1-A7Z3-01	0.460792470137995	0.501809735527975	0.456493143162929	0.485121897764839	0.463759959709386	0.460359841959055	0.462936667846381	0.47892418900961
TCGA-E1-A7Z4-01	0.484721544842435	0.519615954413185	0.483634373545497	0.482598819162458	0.476629627507821	0.490528229453278	0.482660355408565	0.48667988062874
TCGA-E1-A7Z6-01	0.47136140032487	0.510536569102703	0.479737890138033	0.493375964197453	0.465722657851678	0.473515193903732	0.475076106166453	0.478659463557011
TCGA-EZ-7264-01	0.484529435119977	0.519434752804559	0.494132997815372	0.514069047545897	0.474709358272796	0.492622858955426	0.486059616714692	0.499519299094116
TCGA-F6-A8O3-01	0.483690793918548	0.524034269809447	0.486513350480839	0.507191187755555	0.480933953330716	0.487251206294565	0.487519519670861	0.496696292575636
TCGA-F6-A8O4-01	0.471253549675974	0.503103313426308	0.468881614846152	0.486715017321996	0.456301897321325	0.468598698100643	0.470425102640979	0.469170706905931
TCGA-FG-5962-01	0.446817123041021	0.485374804206659	0.450709402502589	0.478983815469368	0.434807285640209	0.454630123038138	0.450043071323358	0.464680347354789
TCGA-FG-5963-01	0.539312871192465	0.576183216449692	0.542040839658335	0.540159448673541	0.531073922826103	0.544837488317766	0.537501763750727	0.542870425833224
TCGA-FG-5964-01	0.474387150670537	0.510246677937613	0.472092336731086	0.493407389927365	0.472286441582257	0.486822337162402	0.473578941544634	0.485297117151882
TCGA-FG-5965-01	0.492854300206354	0.530677723478333	0.500506026524961	0.515106054488778	0.482977595604132	0.504558730523	0.49656312159006	0.513729265907693
TCGA-FG-6688-01	0.52534463968249	0.556054258835369	0.542454857139824	0.558495065132259	0.517118837751631	0.540076557131953	0.542732653700261	0.542538709205727
TCGA-FG-6689-01	0.447606183588647	0.483235975102976	0.44735342136116	0.464134042899919	0.437339827269675	0.449631803198164	0.444010744521456	0.452707823529729
TCGA-FG-6690-01	0.473600868336537	0.511248983263876	0.471135989982934	0.47932425457436	0.455641680511145	0.473351788051768	0.467971611456034	0.477952794406988
TCGA-FG-6691-01	0.494811378088666	0.533918060641262	0.512000599370529	0.518817593214329	0.490729432805222	0.501714780577725	0.500501055331121	0.504615129871923
TCGA-FG-6692-01	0.60557496747505	0.613171286703727	0.62791125639951	0.61753499787431	0.561941681100594	0.61075052582591	0.62652860627244	0.610362630312011
TCGA-FG-7634-01	0.530676262205519	0.566986204219606	0.545447472111504	0.547053289060077	0.503201656837987	0.541436845776358	0.539755794446822	0.530080236165725
TCGA-FG-7636-01	0.482823819937849	0.519076232885423	0.484427772696448	0.494200647711388	0.470334260582182	0.489110501305514	0.483943084178695	0.491776282356247
TCGA-FG-7638-01	0.467182801915374	0.508272201734172	0.474155608447616	0.500729602027756	0.464007088760099	0.47774924965372	0.476183908516994	0.48420360754248
TCGA-FG-7641-01	0.446367672292313	0.486402198273429	0.445873040333312	0.471257806207586	0.440760235488458	0.445946973064347	0.443072373302181	0.448402929285332
TCGA-FG-7643-01	0.448599711632693	0.484343154595719	0.451622340415265	0.489238979750179	0.44696705442999	0.452676307712324	0.449897838957583	0.46503073883951
TCGA-FG-8181-01	0.419637429585208	0.453854844358116	0.423384555073962	0.446287059044527	0.414300804587336	0.422589328879221	0.422796949443045	0.4230154522787
TCGA-FG-8182-01	0.470232841677167	0.509921844293317	0.470383191406417	0.479781417282945	0.464079249678886	0.466870229890933	0.460017130581041	0.473046668475628
TCGA-FG-8185-01	0.519473590418118	0.554803452493716	0.520621594663065	0.51926592579546	0.509598373970943	0.520282835264742	0.51813051666677	0.522880161654102
TCGA-FG-8186-01	0.477243487207185	0.515621130496288	0.485723137519831	0.504013728301477	0.466887031762846	0.488900220279124	0.479549791804272	0.488254287755958
TCGA-FG-8187-01	0.469339317041123	0.505729389226428	0.47654152493943	0.48566336059721	0.456545656904601	0.476642466688747	0.473502622279779	0.474675143711876
TCGA-FG-8188-01	0.493918777629269	0.531318417864877	0.494537271677827	0.495786189969336	0.484125130750723	0.490337590043391	0.489205862421083	0.497640813134971
TCGA-FG-8191-01	0.489124471129658	0.51992148649205	0.492124226741559	0.499144874413664	0.471759279364446	0.494452702148814	0.489950346879369	0.484384502557102
TCGA-FG-A4MT-01	0.51807638835325	0.548346954759054	0.51665992075443	0.523922116406443	0.520525378095275	0.516784080153998	0.51550291212098	0.52463591022029
TCGA-FG-A4MU-01	0.621181031563593	0.632049017848867	0.639090138995653	0.630092899680015	0.581056597386524	0.634526378526134	0.645314748370622	0.624509624395341
TCGA-FG-A4MW-01	0.561121246216712	0.587902403503205	0.575717453632968	0.582171363123877	0.533189326091808	0.571738477058924	0.574233769769334	0.57494158419007
TCGA-FG-A4MX-01	0.510454370950487	0.54508907635928	0.501492105040935	0.500523953598039	0.505646848769858	0.507802015589237	0.508025078783291	0.510435558755895
TCGA-FG-A4MY-01	0.511697050891847	0.543379643524617	0.518229208847103	0.520591467006988	0.503088909544203	0.512896284954438	0.513635161565809	0.52068008522079
TCGA-FG-A60J-01	0.48778423831509	0.526925496027301	0.491196651878513	0.504373265327613	0.485469087600776	0.492398026845211	0.49108754265494	0.494762658822621
TCGA-FG-A60K-01	0.481515341046803	0.516295298740655	0.483628084178342	0.501607167969908	0.473695010304996	0.483422354688733	0.477399083532319	0.483888286929401
TCGA-FG-A60L-01	0.47792958131712	0.509191760522998	0.473415538969901	0.485078806602384	0.479996384508071	0.483312952965566	0.480580329190966	0.493723623088203
TCGA-FG-A6IZ-01	0.469357612289997	0.508073709197878	0.464062531142235	0.47775532358445	0.469748014666422	0.475925928770411	0.473992500850057	0.483003820164476
TCGA-FG-A6J1-01	0.457402631522542	0.490829853534983	0.449557075384411	0.471804543417524	0.459719568711699	0.462424353230962	0.45877136255922	0.472921930449131
TCGA-FG-A6J3-01	0.555148848389741	0.578933234961744	0.567182268809492	0.556323400402604	0.53192127995307	0.558683908274642	0.569026995047904	0.573063104341713
TCGA-FG-A70Y-01	0.473581424116497	0.507432604336941	0.470532847647307	0.487230468464876	0.475690175601593	0.473294383130766	0.473352763231736	0.485118957605103
TCGA-FG-A70Z-01	0.530019796802968	0.564570081437348	0.548428871285289	0.568755628347002	0.517862350235702	0.543987513356737	0.551743561337519	0.554599935499097
TCGA-FG-A710-01	0.486237391257399	0.527191134864899	0.491518418823016	0.50952455854514	0.477841557611282	0.497766613688073	0.490362517934838	0.501611537342612
TCGA-FG-A711-01	0.468112039449828	0.503304854576622	0.46968615711082	0.491202528833385	0.468721401611761	0.469554371614964	0.470199250782757	0.481534279261918
TCGA-FG-A713-01	0.42844121084218	0.465762122429778	0.422365519688006	0.455080158474122	0.429839563437359	0.423689972942996	0.421606347548425	0.443885527523939
TCGA-FG-A87N-01	0.573073683680089	0.610260515478919	0.581151636531955	0.601642767709972	0.571793813746727	0.577929949930828	0.576852165484624	0.596155468542652
TCGA-FG-A87Q-01	0.540058082455406	0.570451270133852	0.557055828265685	0.572755863567568	0.522361070437162	0.553652536564655	0.55055693595711	0.562225724754012
TCGA-FN-7833-01	0.527452005199249	0.566540223814969	0.541905020409506	0.530141949341149	0.512459971838567	0.543781375383932	0.536579318979688	0.527161374910418
TCGA-HT-7467-01	0.45698448602349	0.497307690943454	0.451903175310897	0.477643540957259	0.452008757303882	0.454749845027915	0.449210874774466	0.463158676329136
TCGA-HT-7468-01	0.504726662991744	0.544104425706216	0.519347955490999	0.525046033287397	0.481177327772831	0.517133815843855	0.51213643955127	0.50216281290356
TCGA-HT-7469-01	0.57684678206487	0.595785234488912	0.599491735922238	0.587349893388424	0.544514477272593	0.573567920424078	0.586296755366724	0.584452734185127
TCGA-HT-7470-01	0.462115206935622	0.500197541037139	0.470681445427865	0.487999219723745	0.450541041455544	0.467011255339314	0.468325783279038	0.473549794394259
TCGA-HT-7471-01	0.507655661285641	0.548146651371294	0.516498416368105	0.531007364181961	0.499089355501663	0.518432772435451	0.51472586650193	0.519652189597484
TCGA-HT-7472-01	0.500084713758215	0.540548132326241	0.50977570321628	0.51456766395055	0.479051719879726	0.506892107223482	0.499995805833815	0.507169103361453
TCGA-HT-7473-01	0.490669269363778	0.526242195676181	0.5073424123498	0.507582660956966	0.469226336652624	0.501560803455325	0.499282351306118	0.491507267659661
TCGA-HT-7474-01	0.448039717662056	0.48363076555191	0.450531387470606	0.469937560734391	0.438466453205184	0.449185703479139	0.448557191366334	0.45395467922925
TCGA-HT-7475-01	0.474054762184774	0.507246356539482	0.473526848614494	0.491195483147867	0.469345243989601	0.475235043938148	0.472708014813071	0.477494323962774
TCGA-HT-7476-01	0.483573048168522	0.522137313954841	0.490235179094362	0.501966077691889	0.474072892251642	0.490550647926514	0.494477847137418	0.496126840066404
TCGA-HT-7477-01	0.568703309633152	0.595465326441289	0.579223112825344	0.576736441878803	0.555257727403823	0.570842757195023	0.572161421681079	0.572794728727709
TCGA-HT-7478-01	0.501426722724024	0.544250000231391	0.517220854144005	0.519734298913756	0.482611085989351	0.516795139582169	0.508799412250748	0.515008496610846
TCGA-HT-7479-01	0.475424992953516	0.511401303938351	0.485454102297503	0.490888690474718	0.461408151481737	0.483077902882773	0.478439682725373	0.478035969691492
TCGA-HT-7480-01	0.471441267403892	0.513306232754986	0.475545793935871	0.491170685702534	0.453753728361667	0.473030090613509	0.468887435468459	0.474133272701977
TCGA-HT-7481-01	0.45973374325459	0.49320434853711	0.461411007210055	0.482468001060691	0.447957033658752	0.461485415155831	0.457884691603459	0.465177353246932
TCGA-HT-7482-01	0.490125749117636	0.526848184925797	0.496167028634486	0.507844075807143	0.483839964326672	0.493382228382555	0.494967201735437	0.499761046347386
TCGA-HT-7483-01	0.508292955284984	0.547146989467468	0.519137061557588	0.528046330386346	0.489635786935532	0.513428102131623	0.51652800692918	0.515009159366718
TCGA-HT-7485-01	0.46928613779653	0.504972777005602	0.483347038051825	0.488090781834873	0.454280266464896	0.476284338335438	0.477640482481899	0.476169698524189
TCGA-HT-7601-01	0.508763344918115	0.550616576122982	0.523269824171693	0.533554035896145	0.496918150690086	0.524959213168222	0.518245365518767	0.530422177633373
TCGA-HT-7602-01	0.47278971376797	0.509422003424127	0.477143907285839	0.484996597957509	0.459411683775182	0.47595387770847	0.473376894955708	0.474991362033413
TCGA-HT-7603-01	0.411905794389501	0.446958332721306	0.40913841681287	0.441226607252781	0.407811493874692	0.405514835588887	0.411604747067974	0.416046358437175
TCGA-HT-7604-01	0.52785182337033	0.567104714040959	0.542155495849634	0.539465474148264	0.518820767009011	0.530315601835291	0.531567047377988	0.533593439170319
TCGA-HT-7605-01	0.446313245864422	0.481561959432076	0.448015336756766	0.468520814964038	0.433913111924904	0.44645018036391	0.443953224150101	0.450200457213736
TCGA-HT-7606-01	0.546977360983386	0.574294040158215	0.547698619167661	0.551818963850825	0.529148477760061	0.548969611697847	0.545143342579618	0.550152432348606
TCGA-HT-7607-01	0.438356219075082	0.477642826522709	0.439724566195188	0.473472351715382	0.433607738954463	0.439514854354886	0.43424359885524	0.45689260200551
TCGA-HT-7608-01	0.461658137497549	0.504803332292253	0.476176683372155	0.489396908706865	0.445177380653552	0.476716868208701	0.47607223514369	0.475011309522412
TCGA-HT-7609-01	0.485207712815778	0.521223457431915	0.481367455752274	0.487952536873356	0.474942486717466	0.479495768449325	0.47298211328672	0.485183067471222
TCGA-HT-7610-01	0.436480856239753	0.476804046232221	0.436847495381981	0.468891687581679	0.434409440647701	0.432945118302884	0.43048038136775	0.448768803774985
TCGA-HT-7611-01	0.503370532575936	0.545314707174541	0.512974869277802	0.512139861634874	0.494268791368492	0.502999827796493	0.510599139760493	0.505980528509805
TCGA-HT-7616-01	0.512624068562375	0.556240185533987	0.523877459331063	0.523275304963941	0.490593503789308	0.539464340720691	0.523308178248652	0.524327257872438
TCGA-HT-7620-01	0.481277274259909	0.516490097775815	0.478841925445996	0.489065866511307	0.47104277742675	0.482238614741967	0.47198990542066	0.480669072402036
TCGA-HT-7676-01	0.493215762614145	0.524159691708383	0.495525577125545	0.500052488604897	0.480135658381301	0.493916607027477	0.489621029328225	0.494679857114172
TCGA-HT-7677-01	0.491808437667287	0.532131027447195	0.494307011326376	0.506287117815958	0.480394617386902	0.495786154641796	0.489673776526307	0.495540917684017
TCGA-HT-7680-01	0.482645909695627	0.503169861809489	0.505079647450883	0.513146499484177	0.461380624363634	0.500936254558919	0.502934167914735	0.482131431540698
TCGA-HT-7681-01	0.44051897946168	0.479114649096426	0.444043217704283	0.473220482722692	0.438255141993537	0.44705086573858	0.446527783754599	0.458164652243911
TCGA-HT-7684-01	0.460814531309169	0.498021191106436	0.464775829735531	0.469536770966973	0.456621909990371	0.477517592662018	0.474901041287375	0.470941298865187
TCGA-HT-7686-01	0.5061851546774	0.545665249185017	0.522256135708615	0.529146902642802	0.492983887634341	0.517954593899013	0.516307036116629	0.522315160685616
TCGA-HT-7687-01	0.471176501078034	0.515420406164564	0.480250418459601	0.498485928660156	0.454964670544576	0.484090005892195	0.473173073449828	0.48265022234441
TCGA-HT-7688-01	0.446464120507823	0.479293767404628	0.445758671612018	0.467345216476379	0.438941005294432	0.441214972345263	0.439233466086033	0.44999041133391
TCGA-HT-7689-01	0.499257171780083	0.533594045160272	0.505438759458483	0.521347076775429	0.483032766870852	0.502790507471863	0.500791362702669	0.506535230105771
TCGA-HT-7690-01	0.513195024143722	0.549637979426936	0.51734363693556	0.522714188974807	0.492881786264501	0.520991736681758	0.517415362920359	0.516727517078898
TCGA-HT-7691-01	0.510756040954714	0.531467893841827	0.528754660015772	0.542535296070532	0.486989375916005	0.526168984669604	0.526829798980421	0.519757475060704
TCGA-HT-7692-01	0.493210488829753	0.523466515334708	0.488915921689594	0.504387997088679	0.475229620313693	0.495243287190594	0.489600128197421	0.493451594762624
TCGA-HT-7693-01	0.530973238353787	0.570265245030877	0.54476284860317	0.543706732672477	0.521890205435203	0.543374542284818	0.542389637941609	0.54002332765283
TCGA-HT-7694-01	0.428186518797997	0.464000852495097	0.426928334835501	0.459125531642016	0.426506233048989	0.426245437735667	0.423026518354226	0.435674907600587
TCGA-HT-7695-01	0.43911492894296	0.474224063243859	0.44277042460871	0.475049431645575	0.435614546282875	0.436660529993035	0.437940089305057	0.452829563805658
TCGA-HT-7854-01	0.487764128622358	0.527127371099278	0.506399169506764	0.515888008818666	0.47953604623231	0.504409309844129	0.503097288871401	0.490902745000534
TCGA-HT-7855-01	0.506291621204749	0.544693004684668	0.508089961091822	0.508152343046773	0.494081553478117	0.507481845102512	0.505133511537109	0.512548694215721
TCGA-HT-7856-01	0.43490439646606	0.476084349668433	0.42907650695562	0.455813082145502	0.434844117117643	0.432201721759436	0.428605451166252	0.441106696903299
TCGA-HT-7857-01	0.579473132905397	0.601974294925102	0.6001409905316	0.607613346084818	0.547767773719012	0.60375783349832	0.594863788524807	0.595616338726452
TCGA-HT-7858-01	0.502137828029783	0.543318824109543	0.505741838114392	0.503086498671592	0.489260731155404	0.50638899693857	0.494282936093621	0.501971424655273
TCGA-HT-7860-01	0.554042833400181	0.586218367444941	0.581487595626564	0.59702956367066	0.52432376626774	0.566728939990611	0.573236786229171	0.572895148656317
TCGA-HT-7873-01	0.511379722290107	0.54341363975637	0.51101066023423	0.507130468427454	0.495359469045744	0.504089610723652	0.501207022610236	0.501665696632298
TCGA-HT-7874-01	0.416757356202116	0.452878705657851	0.41521227067463	0.447953857420703	0.413130562583171	0.414848406130842	0.410289091727145	0.429113941124835
TCGA-HT-7875-01	0.471351968973819	0.509286328021798	0.474328004219245	0.489771473273339	0.450805144939542	0.47064613808733	0.473709657931053	0.470618923563735
TCGA-HT-7877-01	0.463838543603544	0.502394117409354	0.463453877779863	0.487811997553748	0.456819009122316	0.465981659856747	0.46085084316275	0.470556775308722
TCGA-HT-7879-01	0.495431867168505	0.530837715610421	0.493224017131004	0.494996142025478	0.484374120923738	0.490399126054612	0.488012583819344	0.495265500517429
TCGA-HT-7880-01	0.439891830501062	0.477760252791556	0.442175303474075	0.463302567383633	0.434475552678202	0.44326752722727	0.441297567971484	0.448674793389495
TCGA-HT-7881-01	0.428328054377961	0.466954247069731	0.427206560114553	0.453101419672319	0.424122963792332	0.424372632550474	0.422572540804974	0.433515520114682
TCGA-HT-7882-01	0.612868218680913	0.635601300614988	0.634021612082223	0.619137687584421	0.570794601099352	0.632201835293074	0.643357309971896	0.609002414199861
TCGA-HT-7884-01	0.465072739635071	0.502022355116591	0.463490372971327	0.483577122194498	0.460593481747981	0.462124535091147	0.455459332943616	0.471970818610876
TCGA-HT-7902-01	0.484071866962718	0.519023079549099	0.480355444165532	0.500122715687496	0.477811756152024	0.47883660426006	0.474697157453083	0.489765285015055
TCGA-HT-8010-01	0.435478932093975	0.471534097322891	0.432095817004955	0.46167324936026	0.438540299218894	0.433651464936147	0.430489426970911	0.449261131979106
TCGA-HT-8011-01	0.58540500592114	0.619200365957654	0.609144172487937	0.606076997625832	0.562866889622662	0.596382889637396	0.601023958161726	0.597837089928783
TCGA-HT-8012-01	0.449315652260341	0.491250122307702	0.452413513979585	0.478639035365742	0.451426403784498	0.455143105375186	0.449394871757437	0.463801870461375
TCGA-HT-8013-01	0.524711853374374	0.555177610973374	0.528023001101415	0.531036791381165	0.513217752509561	0.522986759840786	0.521481946495474	0.526741258467032
TCGA-HT-8015-01	0.457779843081455	0.493818328326106	0.4575730486891	0.484817444384368	0.445686740796355	0.457183157863211	0.45928118448999	0.46521681657233
TCGA-HT-8018-01	0.47089209728688	0.510521155589917	0.473446994741078	0.497025883315537	0.465923105164028	0.47351143760102	0.475971083681621	0.489531768271651
TCGA-HT-8104-01	0.56530168228647	0.595416292160516	0.593287955994792	0.606155079120296	0.541707666879027	0.578672878885932	0.587960885781031	0.587718201412199
TCGA-HT-8105-01	0.478286377757536	0.519713666865262	0.481335479566231	0.506050341841094	0.464083040745138	0.484746504333868	0.478892851207592	0.489414044708181
TCGA-HT-8107-01	0.422968875235692	0.456621049786445	0.416395342959654	0.449648566141057	0.420834906297207	0.416528799003338	0.414089323105611	0.428746413787284
TCGA-HT-8108-01	0.494050332371176	0.529790213821303	0.500461687975746	0.51017550979094	0.481759257670649	0.497986243429946	0.491622656791612	0.498703943033357
TCGA-HT-8109-01	0.448309438811669	0.4845278537132	0.451904309866229	0.476141720975854	0.437547789915631	0.45008883476843	0.444575387705166	0.458257411265094
TCGA-HT-8110-01	0.535967262138688	0.560091508813124	0.554386983016668	0.556935727291805	0.506113644577491	0.552201583102308	0.549603679645389	0.543468339891512
TCGA-HT-8111-01	0.495606016208775	0.530573863467437	0.494102844738736	0.504701646471909	0.477796827200222	0.49861589341779	0.48980523921851	0.499825507367299
TCGA-HT-8113-01	0.410127505312087	0.444487332245276	0.400673054677692	0.438284829707781	0.413576963680538	0.403318845342856	0.399289959206887	0.418657504027406
TCGA-HT-8114-01	0.506686401994158	0.543228249935399	0.51417529127117	0.514989998409164	0.483017062579852	0.514178242089436	0.510490053304844	0.509685141559434
TCGA-HT-8563-01	0.570749704923261	0.603284526115848	0.592310855872299	0.580569983877595	0.543076072029603	0.590510290074776	0.583336501777695	0.582155941875026
TCGA-HT-8564-01	0.505961369302492	0.557627683210498	0.521725311199084	0.53801642098714	0.499068002971287	0.508295325069417	0.514418160606249	0.520303466522111
TCGA-HT-A4DS-01	0.517464558076943	0.539360833485863	0.528697914186198	0.533654278080147	0.509344135196085	0.537561844547517	0.532363303758225	0.541870939408285
TCGA-HT-A5R5-01	0.463964224161731	0.500284553204111	0.460841347539731	0.484171218005585	0.459684551448039	0.465078855307767	0.465326202674319	0.479015661830182
TCGA-HT-A5R7-01	0.461708063844571	0.49767446885627	0.467203215553044	0.495297802870505	0.463170528829852	0.464787325696855	0.466687031060757	0.48043445311848
TCGA-HT-A5R9-01	0.512343780384587	0.555344189665853	0.51770903336222	0.540017603171879	0.512344570552787	0.52471949470937	0.518404227463467	0.53098170501977
TCGA-HT-A5RA-01	0.610066920627852	0.632402042204079	0.653017420561725	0.648200001007631	0.581763015917316	0.627429628999486	0.653168713187078	0.635134333832471
TCGA-HT-A5RB-01	0.47778289896865	0.515912163084674	0.481946746580523	0.492593237271705	0.469902555001678	0.477012513071695	0.477105935456828	0.480805572011609
TCGA-HT-A5RC-01	0.590135050425911	0.605990340901232	0.616865843811189	0.622899131990181	0.557784737535462	0.59714601270333	0.605653061089531	0.601080982657488
TCGA-HT-A614-01	0.490618846416911	0.523219010801498	0.487522451722019	0.495889935463504	0.476631066742344	0.486954975856362	0.489111659278442	0.492297749540811
TCGA-HT-A615-01	0.473489520776993	0.508757146854052	0.471550137267891	0.49226184767502	0.462109167344589	0.474409665218605	0.467695848486753	0.483159386395344
TCGA-HT-A616-01	0.445820133440768	0.477032548303138	0.441416480565834	0.471672241512187	0.442540066372556	0.43637672648759	0.442124280245329	0.455902024051104
TCGA-HT-A617-01	0.509651752697246	0.533121884106175	0.529492648266376	0.539128683500814	0.481367442976394	0.529830869699975	0.528355250890329	0.516252085588889
TCGA-HT-A618-01	0.504293799111375	0.533721637862187	0.505135220197226	0.514653718591954	0.489897049949282	0.50323888735004	0.499015664911833	0.516581931449121
TCGA-HT-A619-01	0.517830746949625	0.548623426960562	0.520057508086872	0.536184246588396	0.504870792941246	0.521183373603758	0.515528321192655	0.515796183504115
TCGA-HT-A61B-01	0.559665058542404	0.589149893824564	0.563536842123416	0.557002703256	0.546396162124987	0.562988488591099	0.563366989563936	0.557318679894845
TCGA-HT-A61C-01	0.589803622868074	0.616337484468662	0.60952471849739	0.606288986980076	0.568273171974743	0.608610125217732	0.614635059934018	0.602740705432899
TCGA-HT-A74H-01	0.476319574465778	0.501192185135232	0.483360512968113	0.494173563220659	0.46217275613941	0.485946799639705	0.492989088242587	0.481730621146023
TCGA-HT-A74J-01	0.484634150301993	0.51772484235578	0.482807736539931	0.492690653099048	0.473354214076149	0.481870557764822	0.482685933671099	0.490764196159814
TCGA-HT-A74K-01	0.486450235925994	0.52395248920994	0.485034126635057	0.499631019594127	0.484830159652519	0.501291257907058	0.49563248832771	0.508876201729979
TCGA-HT-A74L-01	0.492015866941059	0.524860395030784	0.490724703618396	0.509250283165978	0.476019714024734	0.492158200861382	0.485577808567629	0.494853881582045
TCGA-HT-A74O-01	0.523252200242347	0.550860348782643	0.522381938136217	0.515344365792846	0.505510100781148	0.531748259002641	0.529838518825198	0.530783441990487
TCGA-HW-7486-01	0.460550563878076	0.498056984070144	0.464015026531743	0.479152097566594	0.45081737843298	0.46772211453429	0.461601309369149	0.46644849908869
TCGA-HW-7487-01	0.432009825931826	0.469012870091631	0.428890872239071	0.456750953623054	0.42450388039319	0.429786390878102	0.424583857883687	0.436361556076503
TCGA-HW-7489-01	0.441657704148839	0.478806445260048	0.440509510634228	0.464046686646895	0.437794861558783	0.439444962829607	0.436361723074203	0.44961091974683
TCGA-HW-7490-01	0.493199451163645	0.535516835496158	0.507790890346183	0.50891524261004	0.478324851735465	0.506299358984154	0.510638688869244	0.50418096737303
TCGA-HW-7491-01	0.475799340947209	0.522788982756341	0.4826689049571	0.502434455621168	0.474555302723202	0.488895680739297	0.481685660816323	0.491716247760297
TCGA-HW-7493-01	0.452408111571298	0.487067209389731	0.463885595756123	0.487290339183576	0.441307275074237	0.45737589308988	0.460009399260938	0.464052690166012
TCGA-HW-7495-01	0.4499883112492	0.483219331031469	0.449792139184781	0.481398744795611	0.447245581467346	0.449415968119265	0.448702573637712	0.45846413513765
TCGA-HW-8319-01	0.485719568198836	0.521742034557761	0.492412950969006	0.511244864392526	0.477477989363426	0.483094471416076	0.482261293759101	0.501162615221376
TCGA-HW-8320-01	0.484476453792819	0.528226350853336	0.486080717010615	0.487892448505756	0.476263464650119	0.483585206012113	0.475595511090566	0.488756124923807
TCGA-HW-8321-01	0.495360598395497	0.539456257088153	0.505089267943978	0.512795082291872	0.479863113144367	0.504026170600089	0.499496799181034	0.505277268361579
TCGA-HW-8322-01	0.499778063401823	0.536344111601825	0.50178653259834	0.51190854728106	0.480196170670257	0.507314471627353	0.495833724935838	0.497985088201939
TCGA-HW-A5KJ-01	0.492754680013519	0.536024375437652	0.494149388457677	0.506595118960084	0.487672671769692	0.506378714160398	0.500179131151198	0.499848380769018
TCGA-HW-A5KK-01	0.530355556098661	0.566723779972336	0.542205010540332	0.550873865602332	0.521593259769487	0.542344798446844	0.53951575291964	0.538459178854808
TCGA-HW-A5KL-01	0.502012128301204	0.535664012682032	0.502168843589074	0.508690801034992	0.490901850924115	0.499789937663067	0.497891384824023	0.507356142123968
TCGA-HW-A5KM-01	0.511677734121196	0.549888777552508	0.523909681240548	0.511529679289733	0.485521659489739	0.523248798837964	0.514545353898416	0.514582982849931
TCGA-IK-7675-01	0.538049034845352	0.568854668771366	0.550785365433463	0.548058087381681	0.527973384431713	0.540285637608077	0.551149336060292	0.558499396609772
TCGA-IK-8125-01	0.475660010058624	0.517817363966061	0.482243171391514	0.503663025203472	0.460615632927336	0.484084268805052	0.47801713831767	0.484739616622486
TCGA-KT-A74X-01	0.498731024340173	0.540726933521723	0.498536733095874	0.510307391216308	0.495735322318994	0.508043343774482	0.501245225021308	0.507930343726022
TCGA-KT-A7W1-01	0.613430973910457	0.629277967410742	0.642678169009303	0.648484230456241	0.581730018754447	0.618553264247319	0.636839141374343	0.633408481310824
TCGA-P5-A5ET-01	0.470646947281085	0.508995375828185	0.466925764098664	0.485245380944753	0.460139721887461	0.467435328324748	0.469104034587354	0.473224939652553
TCGA-P5-A5EU-01	0.592446085411327	0.623183420060402	0.609696627289835	0.592037492313558	0.563695545755053	0.601148070384641	0.605188927038978	0.603320959072908
TCGA-P5-A5EV-01	0.488375613398113	0.528771071408839	0.495312990462672	0.501408291047752	0.47850714631471	0.494866478891235	0.490723642405632	0.49498666737216
TCGA-P5-A5EW-01	0.480908160505653	0.516096258184787	0.491949493498668	0.501183955699222	0.473011174810606	0.486106703470996	0.488078401612453	0.493109694001485
TCGA-P5-A5EX-01	0.548816423911352	0.574061926998011	0.570193256688653	0.567891803873047	0.51695142858691	0.57076391910736	0.576226977077861	0.567376244775998
TCGA-P5-A5EY-01	0.456782672373983	0.491555210486389	0.460976221606015	0.487498591173301	0.445810126452851	0.457753180069122	0.460573549877058	0.466863399998465
TCGA-P5-A5EZ-01	0.531740217548344	0.565378233383973	0.541887926176678	0.536331409670257	0.519480604072029	0.537567808357369	0.533871436160651	0.535300222472382
TCGA-P5-A5F0-01	0.444213565555398	0.484095652896016	0.440177504636506	0.472018674188688	0.438953885489824	0.442445636094867	0.440851514450628	0.456900279320642
TCGA-P5-A5F1-01	0.489238104108162	0.523821339639586	0.502567989061581	0.501008788603331	0.477826966121543	0.501658165287214	0.508867915119141	0.49732224235247
TCGA-P5-A5F2-01	0.468986897037366	0.506452453005749	0.463994352278909	0.486352332709824	0.464645042561766	0.467215287324057	0.468780926456161	0.477646143510656
TCGA-P5-A5F4-01	0.460828601557845	0.495573076006611	0.451095929992289	0.480643948949381	0.461346031684754	0.455465164911068	0.457077847761351	0.471663598208337
TCGA-P5-A5F6-01	0.535056445761159	0.554471378613239	0.558259831768292	0.554101164200715	0.531779282158499	0.562937087583859	0.570782031739653	0.527971310124708
TCGA-P5-A72U-01	0.564580806968796	0.600117553074425	0.59340584161183	0.59648341744195	0.542836075820173	0.586576064476402	0.595674826212988	0.587428888505869
TCGA-P5-A72W-01	0.488362491313158	0.522907637758938	0.491844752476434	0.495974571778826	0.489691032658702	0.498540555946195	0.498504537114265	0.503990331810245
