TCGA_barcode	COLO680N	ECGI10	KYSE140	KYSE150	KYSE180	KYSE270	KYSE30	KYSE410	KYSE450	KYSE510	KYSE520	KYSE70	OE19	OE21	OE33	TE1	TE10	TE11	TE14	TE15	TE4	TE5	TE6	TE8	TE9
TCGA-VR-A8EQ-01	0.611417275790386	0.599456049988307	0.533382860400693	0.592098976095101	0.562848810726113	0.538307703487208	0.583441366872439	0.562971038672512	0.547082956604682	0.62031744649356	0.559876957755129	0.518365138653059	0.724630143544706	0.561083161590309	0.700212079627977	0.58579675091438	0.569439756549272	0.603130456305806	0.611925512453212	0.601123150162722	0.583840843714951	0.60865576906462	0.561827746518856	0.539247609725321	0.599927710470838
TCGA-VR-A8ER-01	0.680361729572809	0.71798316390431	0.730704080322906	0.621721344770234	0.725974672690965	0.676369905252706	0.645826985056732	0.64846308955903	0.708883882311468	0.694559067540678	0.715189827835744	0.6766733943548	0.574473962942717	0.768894629130195	0.642464006056817	0.651608006378758	0.711843228498148	0.760740533482352	0.758460016096331	0.696191935787054	0.674434328891963	0.669960284162102	0.72904503315243	0.696667769291648	0.754956860539202
TCGA-VR-A8EU-01	0.678126499522387	0.728319218736301	0.685414423562836	0.652418288014599	0.734464714144224	0.638030765510494	0.637488666555223	0.656387397387225	0.664852316075307	0.695962822897299	0.726078920246114	0.615268384908664	0.546803065502798	0.799229371901492	0.656270518201781	0.637791316889539	0.701933649904437	0.78756269023723	0.731171293418785	0.724502093672601	0.632514949224104	0.653144800463629	0.673990931844723	0.668642718239348	0.770058776553651
TCGA-VR-A8EW-01	0.670918773050889	0.682453732354121	0.699854577087667	0.613373672817534	0.704352767016094	0.635035727606764	0.611889941350491	0.605723261558045	0.651827337592989	0.687440938841602	0.688593672586392	0.643532392747937	0.555804909083557	0.768597794013017	0.617803678533591	0.626708250479699	0.684865777160524	0.744752005983415	0.731853025741487	0.700442487182712	0.619889650578838	0.6553570691927	0.673386368101457	0.661527706723428	0.759740413935503
TCGA-VR-A8EX-01	0.643896702936778	0.681228995078513	0.678813447507837	0.634483269211451	0.689565958900069	0.602221685522325	0.642091258269176	0.641241857497566	0.64301515016625	0.708102505396699	0.67486267859051	0.613664234230167	0.595701202275811	0.75495336790349	0.64216583402394	0.600452857315401	0.690667082954544	0.757190964779303	0.740520346397604	0.729704416948948	0.638751515724183	0.668592124372801	0.661702466376164	0.619932126285994	0.76852631457837
TCGA-VR-A8EY-01	0.690941225542961	0.720318832654326	0.725141988109415	0.675372084559305	0.750563946018008	0.657818365487618	0.642249545506942	0.644970166525714	0.686541500026649	0.707043544716714	0.734862081880863	0.658679901140325	0.564200380557439	0.795926440785506	0.648463221566435	0.65944760794815	0.70517328385388	0.784991660020364	0.742346655823708	0.735294109636164	0.636440341261869	0.660002006504144	0.688622418470025	0.681925391596342	0.759158522944739
TCGA-VR-A8EZ-01	0.658648052822563	0.701800478114813	0.741572806640529	0.601149496801744	0.736087805016169	0.716389777853027	0.609609099086423	0.635461246451918	0.71880068224411	0.681961017635979	0.709721387452987	0.699617603526113	0.545631946904482	0.767401413632883	0.610858922693696	0.642276452530521	0.708623924581401	0.741559167591481	0.755978071576162	0.671851463275032	0.645213930501301	0.654426090566105	0.729486409882209	0.706915141486986	0.72578995982311
TCGA-VR-A8Q7-01	0.682356119603259	0.692089160124958	0.646643998663732	0.673406910338778	0.695821646408741	0.635627283365863	0.66157350352019	0.691949669305411	0.653198305739494	0.69065641081984	0.657237338743966	0.589028284072027	0.606168674554638	0.667872172194108	0.683975373774469	0.650146374123196	0.68397614657355	0.699770586663676	0.686965202085645	0.708285009640842	0.66206541822069	0.650737786338555	0.659956159465154	0.629666550264071	0.678669532360194
TCGA-VR-AA4D-01	0.62364330414287	0.61590240840631	0.566418685227265	0.597468182975546	0.598326422871217	0.563891556408002	0.61210885465167	0.620614524332017	0.586899083764138	0.645740270749064	0.590511858866047	0.538337454111593	0.743985542828974	0.594671177258573	0.72720666176935	0.609758242312178	0.624838333320588	0.628969009840547	0.640472554422995	0.623551217101583	0.639049740802093	0.632418569372401	0.608392494250971	0.569307465671307	0.616674716461968
TCGA-XP-A8T6-01	0.676145760307891	0.707520078246222	0.695289625260303	0.627117355671425	0.719935649045817	0.633207379159959	0.643022327755303	0.647843896021688	0.667175714470576	0.721231257973127	0.716684605203245	0.641497559368835	0.587083474737581	0.774607633779713	0.642501834091124	0.631809119166065	0.701594725225825	0.76375640835776	0.766634453452047	0.737879894613416	0.653263175956428	0.666565517466001	0.688751888583761	0.652194789072495	0.782500866237325
TCGA-XP-A8T8-01	0.686163031583968	0.729926869149872	0.715800499910641	0.64825743440421	0.735443622756133	0.642545459227042	0.658160790089088	0.646453846864782	0.69461108469679	0.728915577233476	0.719946704352438	0.660319366089769	0.563571599716997	0.794054655516613	0.647054390556796	0.638269967025892	0.706920279009922	0.785093298087565	0.753526436765446	0.744066760775997	0.641066095439607	0.691944887398922	0.696028334807821	0.664640092604746	0.787358326695599
TCGA-Z6-A8JD-01	0.725038113094632	0.742053913542628	0.722885099682315	0.664938423594965	0.762428999815557	0.705707191872385	0.661018863502781	0.658857489778827	0.701074660346473	0.717936786288199	0.737364654188816	0.641585833705009	0.590913500558343	0.780362425235614	0.661969356387328	0.683655563789547	0.742126229322516	0.784559396688072	0.751081919082687	0.740074383875079	0.667172862832531	0.68340595143713	0.706678762122741	0.715398234066029	0.768066310071491
TCGA-Z6-A8JE-01	0.665472500818426	0.700946668187704	0.695915786510332	0.63211486274421	0.708516337272539	0.638178801461908	0.649633353554901	0.696445129976056	0.672858798428493	0.698298100819107	0.685029056329718	0.610735619094534	0.598796990760937	0.731412346273933	0.662605532361698	0.627039405633293	0.719875530682386	0.752710005689497	0.728122138489524	0.733476480449311	0.687043085820492	0.666680610959722	0.684637924265146	0.659679249621713	0.732245110937723
TCGA-Z6-A9VB-01	0.675706398047088	0.703140830232415	0.714337482126401	0.633805608531223	0.726006275218482	0.643013705193569	0.632217947847582	0.636973349708689	0.681235951341112	0.707114935881355	0.714159550757945	0.665808159857753	0.555703717749948	0.781490903466983	0.629330744399137	0.627563090176293	0.691469396047704	0.768828681364953	0.761337861929701	0.717193398112029	0.632127027185776	0.674190497102413	0.70414281065712	0.663043187219426	0.774757553449707
TCGA-Z6-AAPN-01	0.699425455036338	0.715718356461729	0.660686855641358	0.652280158223196	0.714004700135516	0.627439773005807	0.672250976417648	0.669090205472356	0.6530623087874	0.713960375768157	0.710151117128626	0.60106076609368	0.581123990358177	0.765342614064137	0.661999196681159	0.641431034414347	0.705811865680539	0.756892847161147	0.736403622949689	0.735284025591703	0.650923431301851	0.675203361142675	0.65958043441167	0.645567673194236	0.773168775193075
TCGA-ZR-A9CJ-01	0.672381005301173	0.681023007704696	0.630747056450833	0.655914376867929	0.666186903067113	0.630862917257409	0.661137060471077	0.685425984490503	0.63703191540544	0.676813153546249	0.66782133989013	0.57935842547399	0.694584365508007	0.661930315932833	0.748931396605232	0.668272194392979	0.688943621429379	0.693080481038525	0.674765067219087	0.692041437508215	0.668658902823474	0.646504125414445	0.643053482774608	0.650816752077912	0.659250171870599
